Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ;DS_2018
Matinhos;PR;2016;7.611.709,28;6.373.810,98;;0,837
Mato Rico;PR;2016;220.320,00;;;0,000
Mauá da Serra;PR;2016;212.400,00;42.091,49;;0,198
Medianeira;PR;2016;4.663.387,02;1.417.821,27;;0,304
Mercedes;PR;2016;657.149,00;238.478,00;;0,363
Mirador;PR;2016;261.226,40;8.350,78;;0,032
Miraselva;PR;2016;161.800,00;12.537,51;;0,077
Missal;PR;2016;561.368,05;162.536,56;;0,290
Moreira Sales;PR;2016;200.127,83;35.028,00;;0,175
Morretes;PR;2016;1.400.000,00;5.500,00;;0,004
Munhoz de Melo;PR;2016;451.303,87;42.120,69;;0,093
Nova América da Colina;PR;2016;358.846,72;;;0,000
Nova Aurora;PR;2016;1.656.178,80;382.063,81;;0,231
Nova Cantu;PR;2016;372.640,00;18.096,99;;0,049
Nova Esperança;PR;2016;1.884.337,90;1.294.774,00;;0,687
Nova Esperança do Sudoeste;PR;2016;539.038,41;30.814,89;;0,057
Nova Laranjeiras;PR;2016;517.551,11;;;0,000
Nova Londrina;PR;2016;512.189,42;467.690,62;;0,913
Nova Olímpia;PR;2016;180.300,00;0;;0,000
Nova Santa Bárbara;PR;2016;320.250,00;;;0,000
Nova Santa Rosa;PR;2016;1.016.555,28;255.375,25;;0,251
Nova Prata do Iguaçu;PR;2016;501.566,35;17.275,22;;0,034
Nova Tebas;PR;2016;344.828,70;17.854,72;;0,052
Novo Itacolomi;PR;2016;247.596,00;20.655,58;;0,083
Ortigueira;PR;2016;1.200.000,00;47.828,90;;0,040
Ourizona;PR;2016;211.700,00;35.000,00;;0,165
Ouro Verde do Oeste;PR;2016;544.684,71;167.092,64;;0,307
Paiçandu;PR;2016;477.376,79;364.176,79;;0,763
Palmas;PR;2016;2.947.164,96;1.045.413,59;;0,355
Palmeira;PR;2016;1.854.671,52;645.972,90;;0,348
Palotina;PR;2016;2.961.004,00;1.198.119,00;;0,405
Paraíso do Norte;PR;2016;936.476,52;181.091,71;;0,193
Paranacity;PR;2016;842.130,59;118.278,17;;0,140
Paranaguá;PR;2016;18.067.862,00;;;0,000
Paranavaí;PR;2016;5.717.181,79;4.443.693,30;;0,777
Pato Bragado;PR;2016;572.623,10;;;0,000
Pato Branco;PR;2016;7.072.876,57;6.667.312,04;;0,943
Paulo Frontin;PR;2016;404.861,58;;;0,000
Peabiru;PR;2016;539.042,00;235.460,30;;0,437
Pérola;PR;2016;1.650.191,50;380.895,92;;0,231
Pérola D Oeste;PR;2016;221.139,31;63.000,00;;0,285
Piên;PR;2016;551.801,65;171.164,85;;0,310
Pinhais;PR;2016;15.055.118,82;9.703.418,86;;0,645
Pinhalão;PR;2016;328.856,54;108.866,49;;0,331
Pinhão;PR;2016;1.673.157,81;321.576,73;;0,192
Piraquara;PR;2016;6.554.215,13;6.599.313,21;;1,007
Pitanga;PR;2016;3.246.937,18;525.524,34;;0,162
Planalto;PR;2016;689.760,00;186.388,37;;0,270
Ponta Grossa;PR;2016;23.931.418,50;24.615.046,64;;1,029
Pontal do Paraná;PR;2016;1.071.472,31;;;0,000
Porecatu;PR;2016;440.784,15;440.784,15;;1,000
Porto Amazonas;PR;2016;245.000,00;;;0,000
Porto Barreiro;PR;2016;187.871,84;4.109,29;;0,022
Porto Rico;PR;2016;140.246,57;0;;0,000
Porto Vitória;PR;2016;161.594,24;69.059,14;;0,427
Primeiro de Maio;PR;2016;782.436,40;165.931,35;;0,212
Prudentópolis;PR;2016;2.131.066,60;;;0,000
Quarto Centenário;PR;2016;65.000,00;54.570,30;;0,840
Quatiguá;PR;2016;653.378,00;119.978,74;;0,184
Quatro Barras;PR;2016;3.757.026,33;1.514.397,58;;0,403
Quatro Pontes;PR;2016;757.285,01;86.771,19;;0,115
Quedas do Iguaçu;PR;2016;2.043.474,22;543.719,29;;0,266
Querência do Norte;PR;2016;521.364,20;69.672,88;;0,134
Quinta do Sol;PR;2016;503.593,55;14.439,40;;0,029
Quitandinha;PR;2016;879.329,71;378.650,37;;0,431
Rancho Alegre;PR;2016;315.425,27;4.680,00;;0,015
Rancho Alegre D Oeste;PR;2016;31.075,60;;;0,000
Realeza;PR;2016;627.337,81;;;0,000
Renascença;PR;2016;309.370,20;79.579,96;;0,257
Reserva;PR;2016;373.910,00;373.910,10;;1,000
Reserva do Iguaçu;PR;2016;519.438,92;;;0,000
Ribeirão Claro;PR;2016;1.077.043,48;330.636,45;;0,307
Ribeirão do Pinhal;PR;2016;222.180,00;71.270,00;;0,321
Rio Azul;PR;2016;526.102,96;136.842,07;;0,260
Rio Bonito do Iguaçu;PR;2016;190.982,71;36.900,00;;0,193
Rio Branco do Ivaí;PR;2016;164.400,00;;;0,000
Rio Negro;PR;2016;2.641.666,08;856.621,01;;0,324
Rolândia;PR;2016;4.252.081,23;2.534.604,13;;0,596
Roncador;PR;2016;395.790,66;50.960,68;;0,129
Rondon;PR;2016;218.071,11;118.625,08;;0,544
Rosário do Ivaí;PR;2016;172.116,04;24.000,00;;0,139
Salgado Filho;PR;2016;266.719,24;42.000,00;;0,157
Salto do Lontra;PR;2016;633.004,05;174.210,47;;0,275
Santa Amélia;PR;2016;250.104,67;67.394,00;;0,269
Santa Cecília do Pavão;PR;2016;65.000,00;48.000,00;;0,738
Santa Cruz de Monte Castelo;PR;2016;316.735,97;132.261,11;;0,418
Santa Inês;PR;2016;253.440,00;6.996,55;;0,028
Santa Isabel do Ivaí;PR;2016;328.140,00;52.046,43;;0,159
Santa Izabel do Oeste;PR;2016;472.200,00;;;0,000
Santa Lúcia;PR;2016;97.100,00;;;0,000
Santa Maria do Oeste;PR;2016;521.721,59;15.000,10;;0,029
Santa Mariana;PR;2016;292.467,12;220.298,27;;0,753
Santana do Itararé;PR;2016;113.786,53;102.954,19;;0,905
Santa Terezinha de Itaipu;PR;2016;1.452.179,88;1.639.653,68;;1,129
Santo Antônio da Platina;PR;2016;2.672.145,51;;;0,000
Santo Antônio do Caiuá;PR;2016;173.668,00;;;0,000
Santo Antônio do Sudoeste;PR;2016;645.406,88;419.747,80;;0,650
Santo Inácio;PR;2016;60.000,00;;;0,000
São Carlos do Ivaí;PR;2016;264.560,00;268.337,28;;1,014
São Jerônimo da Serra;PR;2016;490.792,00;34.200,00;;0,070
São João;PR;2016;598.845,72;554.830,14;;0,926
São João do Caiuá;PR;2016;115.349,16;;;0,000
São João do Ivaí;PR;2016;977.610,64;250.798,01;;0,257
São João do Triunfo;PR;2016;350.019,33;8.911,00;;0,025
São Jorge D Oeste;PR;2016;345.226,73;;;0,000
São Jorge do Ivaí;PR;2016;632.937,24;183.179,80;;0,289
São Jorge do Patrocínio;PR;2016;130.000,00;;;0,000
São José da Boa Vista;PR;2016;637.567,43;;;0,000
São José das Palmeiras;PR;2016;275.070,57;22.159,91;;0,081
São José dos Pinhais;PR;2016;23.153.893,20;19.683.003,63;;0,850
São Manoel do Paraná;PR;2016;388.565,50;20.412,28;;0,053
São Mateus do Sul;PR;2016;1.874.000,00;947.600,00;;0,506
São Miguel do Iguaçu;PR;2016;2.339.901,18;981.962,89;;0,420
São Pedro do Iguaçu;PR;2016;289.196,53;102.984,00;;0,356
São Pedro do Ivaí;PR;2016;146.000,00;411;;0,003
São Pedro do Paraná;PR;2016;276.695,00;3.500,00;;0,013
São Sebastião da Amoreira;PR;2016;565.335,99;288.020,41;;0,509
Sapopema;PR;2016;274.981,04;104.153,76;;0,379
Sarandi;PR;2016;4.173.000,00;;;0,000
Saudade do Iguaçu;PR;2016;707.587,96;;;0,000
Sengés;PR;2016;490.600,00;329.108,22;;0,671
Serranópolis do Iguaçu;PR;2016;228.245,44;145.435,64;;0,637
Sertaneja;PR;2016;558.660,00;;;0,000
Sertanópolis;PR;2016;447.060,00;;;0,000
Siqueira Campos;PR;2016;1.595.897,59;442.619,44;;0,277
Sulina;PR;2016;143.016,00;;;0,000
Tamarana;PR;2016;306.891,59;77.135,86;;0,251
Tamboara;PR;2016;588.500,00;;;0,000
Tapira;PR;2016;299.146,00;41.977,61;;0,140
Teixeira Soares;PR;2016;362.845,57;72.494,43;;0,200
Telêmaco Borba;PR;2016;5.905.655,00;991.621,81;;0,168
Terra Boa;PR;2016;678.950,46;452.567,31;;0,667
Terra Rica;PR;2016;815.000,00;335.000,00;;0,411
Terra Roxa;PR;2016;1.638.802,80;1.223.404,22;;0,747
Tibagi;PR;2016;1.166.959,20;135.199,26;;0,116
Toledo;PR;2016;9.675.167,49;7.871.664,83;;0,814
Tomazina;PR;2016;333.000,00;96.000,00;;0,288
Três Barras do Paraná;PR;2016;922.107,47;197.016,00;;0,214
Tunas do Paraná;PR;2016;198.758,53;129.315,81;;0,651
Tuneiras do Oeste;PR;2016;402.678,00;;;0,000
Tupãssi;PR;2016;1.156.783,00;201.589,00;;0,174
Turvo;PR;2016;1.405.828,81;1.405.828,81;;1,000
Ubiratã;PR;2016;3.535.262,44;1.068.084,19;;0,302
União da Vitória;PR;2016;2.383.741,46;2.957.214,02;;1,241
Uniflor;PR;2016;328.802,72;15.940,70;;0,048
Uraí;PR;2016;702.448,84;124.788,89;;0,178
Wenceslau Braz;PR;2016;2.168.575,61;992.130,64;;0,458
Ventania;PR;2016;100.000,00;7.754,00;;0,078
Vera Cruz do Oeste;PR;2016;573.299,22;117.334,45;;0,205
Verê;PR;2016;217.092,12;116.070,83;;0,535
Alto Paraíso;PR;2016;38.130,59;48.812,39;;1,280
Virmond;PR;2016;71.052,00;;;0,000
Vitorino;PR;2016;385.051,01;80.845,83;;0,210
Xambrê;PR;2016;229.727,07;90.000,00;;0,392
Angra dos Reis;RJ;2016;28.401.459,45;12.457.892,00;;0,439
Areal;RJ;2016;1.568.835,39;;;0,000
Arraial do Cabo;RJ;2016;1.187.742,15;;;0,000
Barra Mansa;RJ;2016;7.966.105,98;;;0,000
Belford Roxo;RJ;2016;30.600.000,00;23.800.000,00;;0,778
Bom Jardim;RJ;2016;4.047.278,20;751.438,61;;0,186
Bom Jesus do Itabapoana;RJ;2016;3.593.578,74;;;0,000
Cabo Frio;RJ;2016;19.824.000,00;;;0,000
Cambuci;RJ;2016;2.484.660,12;;;0,000
Carapebus;RJ;2016;3.019.482,72;;;0,000
Campos dos Goytacazes;RJ;2016;96.919.827,67;5.452.890,78;;0,056
Cantagalo;RJ;2016;2.660.473,81;54.263,16;;0,020
Carmo;RJ;2016;2.172.000,00;;;0,000
Casimiro de Abreu;RJ;2016;10.797.535,66;762.945,25;;0,071
Conceição de Macabu;RJ;2016;2.799.583,54;;;0,000
Cordeiro;RJ;2016;1.618.875,60;;;0,000
Duas Barras;RJ;2016;627.596,55;80.117,01;;0,128
Duque de Caxias;RJ;2016;97.282.320,29;11.438.933,50;;0,118
Guapimirim;RJ;2016;13.404.167,20;;;0,000
Iguaba Grande;RJ;2016;4.430.823,84;858.395,48;;0,194
Itaboraí;RJ;2016;8.415.232,80;;;0,000
Italva;RJ;2016;1.152.036,90;;;0,000
Itaocara;RJ;2016;2.936.437,82;;;0,000
Itatiaia;RJ;2016;11.338.025,47;856.653,77;;0,076
Japeri;RJ;2016;8.880.727,49;425.270,00;;0,048
Laje do Muriaé;RJ;2016;372.230,93;;;0,000
Macuco;RJ;2016;1.590.535,42;;;0,000
Magé;RJ;2016;13.333.523,48;138.005,07;;0,010
Mangaratiba;RJ;2016;17.655.020,30;3.391.612,74;;0,192
Maricá;RJ;2016;18.347.703,60;;;0,000
Mendes;RJ;2016;3.812.124,53;262.184,38;;0,069
Mesquita;RJ;2016;12.266.290,20;;;0,000
Miguel Pereira;RJ;2016;912.000,00;;;0,000
Miracema;RJ;2016;1.833.000,00;;;0,000
Natividade;RJ;2016;1.769.821,98;;;0,000
Nilópolis;RJ;2016;13.662.014,00;3.150.206,84;;0,231
Niterói;RJ;2016;209.543.108,17;209.543.108,17;;1,000
Nova Iguaçu;RJ;2016;82.535.488,77;11.344.000,00;;0,137
Paraty;RJ;2016;14.820.173,00;0;;0,000
Paty do Alferes;RJ;2016;1.521.708,98;;;0,000
Petrópolis;RJ;2016;48.049.197,93;19.050.847,42;;0,396
Pinheiral;RJ;2016;1.934.962,74;;;0,000
Piraí;RJ;2016;1.923.155,00;587.383,38;;0,305
Porciúncula;RJ;2016;280.000,00;;;0,000
Porto Real;RJ;2016;4.709.892,16;;;0,000
Quatis;RJ;2016;2.631.600,52;;;0,000
Queimados;RJ;2016;17.838.887,73;;;0,000
Resende;RJ;2016;18.990.819,12;;;0,000
Rio Bonito;RJ;2016;8.288.260,00;1.441.684,29;;0,174
Rio Claro;RJ;2016;3.393.512,90;285.749,83;;0,084
Rio de Janeiro;RJ;2016;1.848.310.006,68;1.848.310.006,67;;1,000
Santa Maria Madalena;RJ;2016;1.244.633,18;97.260,23;;0,078
Santo Antônio de Pádua;RJ;2016;2.548.516,00;;;0,000
São Francisco de Itabapoana;RJ;2016;2.987.000,00;;;0,000
São Fidélis;RJ;2016;3.420.000,00;;;0,000
São Gonçalo;RJ;2016;59.288.385,48;18.619.542,12;;0,314
São João da Barra;RJ;2016;11.393.659,56;;;0,000
São José de Ubá;RJ;2016;485.743,20;;;0,000
São José do Vale do Rio Preto;RJ;2016;673.476,31;;;0,000
São Pedro da Aldeia;RJ;2016;7.215.492,20;1.788.602,72;;0,248
São Sebastião do Alto;RJ;2016;607.176,00;;;0,000
Sumidouro;RJ;2016;2.437.278,11;11.772,89;;0,005
Tanguá;RJ;2016;4.358.731,48;245.660,18;;0,056
Três Rios;RJ;2016;6.917.997,78;;;0,000
Valença;RJ;2016;10.033.116,35;;;0,000
Varre-Sai;RJ;2016;481.500,00;;;0,000
Vassouras;RJ;2016;492.287,60;285.069,35;;0,579
Volta Redonda;RJ;2016;31.822.195,70;;;0,000
Acari;RN;2016;1.489.379,67;;;0,000
Açu;RN;2016;4.128.000,00;34.000,00;;0,008
Afonso Bezerra;RN;2016;75.780,00;;;0,000
Água Nova;RN;2016;398.500,00;;;0,000
Alexandria;RN;2016;1.049.439,81;;;0,000
Alto do Rodrigues;RN;2016;2.808.276,72;;;0,000
Antônio Martins;RN;2016;150.000,00;;;0,000
Areia Branca;RN;2016;3.600.000,00;;;0,000
Baraúna;RN;2016;2.396.471,40;;;0,000
Barcelona;RN;2016;325.000,00;194,4;;0,001
Bento Fernandes;RN;2016;267.000,00;;;0,000
Bodó;RN;2016;154.404,00;;;0,000
Caiçara do Norte;RN;2016;175.351,00;;;0,000
Caicó;RN;2016;1.522.806,65;;;0,000
Campo Redondo;RN;2016;561.432,00;;;0,000
Cruzeta;RN;2016;93.214,00;;;0,000
Parnamirim;RN;2016;15.642.333,94;4.200.620,62;;0,269
Encanto;RN;2016;40.000,00;;;0,000
Felipe Guerra;RN;2016;934.061,52;;;0,000
Frutuoso Gomes;RN;2016;350.000,00;;;0,000
Goianinha;RN;2016;2.208.958,20;;;0,000
Guamaré;RN;2016;4.177.200,00;;;0,000
Ipanguaçu;RN;2016;1.080.527,64;;;0,000
Ipueira;RN;2016;247.757,28;;;0,000
Itajá;RN;2016;130.000,00;130.000,00;;1,000
Jaçanã;RN;2016;500.000,00;;;0,000
Jardim de Piranhas;RN;2016;742.858,00;;;0,000
Jardim do Seridó;RN;2016;466.818,21;;;0,000
João Câmara;RN;2016;391.150,00;;;0,000
João Dias;RN;2016;120.000,00;;;0,000
Jucurutu;RN;2016;550.000,00;;;0,000
Jundiá;RN;2016;417.920,00;;;0,000
Lagoa de Pedras;RN;2016;168.569,96;;;0,000
Lagoa de Velhos;RN;2016;;;;#DIV/0!
Lagoa Nova;RN;2016;239.195,00;;;0,000
Lajes;RN;2016;675.558,57;;;0,000
Lucrécia;RN;2016;495.000,00;;;0,000
Luís Gomes;RN;2016;103.000,00;;;0,000
Macaíba;RN;2016;10.642.917,34;662.471,74;;0,062
Macau;RN;2016;2.412.137,17;;;0,000
Marcelino Vieira;RN;2016;62.200,00;;;0,000
Martins;RN;2016;166.481,34;;;0,000
Montanhas;RN;2016;1.080.000,00;;;0,000
Mossoró;RN;2016;23.538.335,52;2.214.374,55;;0,094
Natal;RN;2016;204.453.193,88;58.862.848,24;;0,288
Nísia Floresta;RN;2016;3.116.521,11;452.355,12;;0,145
Nova Cruz;RN;2016;450.000,00;;;0,000
Olho-D ÁGUA do Borges;RN;2016;;;;#DIV/0!
Ouro Branco;RN;2016;232.700,00;;;0,000
Paraná;RN;2016;62.200,00;;;0,000
Paraú;RN;2016;323.486,40;;;0,000
Parelhas;RN;2016;1.155.000,00;0;;0,000
Passa e Fica;RN;2016;394.598,48;1.441,80;;0,004
Pau dos Ferros;RN;2016;1.300.731,21;1.176.515,61;;0,905
Pedra Grande;RN;2016;212.220,00;;;0,000
Pendências;RN;2016;1.164.000,00;;;0,000
Pilões;RN;2016;220.728,00;;;0,000
Poço Branco;RN;2016;1.440.000,00;;;0,000
Portalegre;RN;2016;300.228,00;;;0,000
Porto do Mangue;RN;2016;755.465,82;;;0,000
Rafael Fernandes;RN;2016;62.200,00;;;0,000
Riacho da Cruz;RN;2016;555.000,00;;;0,000
Riacho de Santana;RN;2016;62.200,00;;;0,000
Ruy Barbosa;RN;2016;25.000,00;;;0,000
Santa Cruz;RN;2016;2.984.405,98;204.027,57;;0,068
Santana do Seridó;RN;2016;54.000,00;;;0,000
Santo Antônio;RN;2016;665.540,00;;;0,000
São Bento do Trairí;RN;2016;67.248,00;;;0,000
São Francisco do Oeste;RN;2016;200.000,00;;;0,000
São Gonçalo do Amarante;RN;2016;10.918.800,00;;;0,000
São João do Sabugi;RN;2016;865.989,52;;;0,000
São José de Mipibu;RN;2016;2.639.297,28;;;0,000
São José do Campestre;RN;2016;2.480.000,00;;;0,000
São José do Seridó;RN;2016;1.235.766,94;;;0,000
Serra Negra do Norte;RN;2016;2.194.748,60;;;0,000
Taboleiro Grande;RN;2016;640.362,00;;;0,000
Taipu;RN;2016;800.161,37;;;0,000
Tenente Ananias;RN;2016;480.000,00;;;0,000
Tibau do Sul;RN;2016;382.560,00;;;0,000
Upanema;RN;2016;170.000,00;;;0,000
Várzea;RN;2016;219.700,00;;;0,000
Venha-Ver;RN;2016;18.740,00;;;0,000
Vera Cruz;RN;2016;846.871,08;;;0,000
Viçosa;RN;2016;120.000,00;;;0,000
Ariquemes;RO;2016;6.772.024,45;1.862.388,24;;0,275
Cabixi;RO;2016;757.520,00;13.847,50;;0,018
Cacoal;RO;2016;4.961.331,24;;;0,000
Cerejeiras;RO;2016;367.460,00;;;0,000
Colorado do Oeste;RO;2016;191.500,00;;;0,000
Corumbiara;RO;2016;231.698,75;57.335,12;;0,247
Costa Marques;RO;2016;130.355,00;;;0,000
Espigão D Oeste;RO;2016;1.319.811,67;290.296,56;;0,220
Guajará-Mirim;RO;2016;1.149.651,00;156.110,98;;0,136
Jaru;RO;2016;875.255,67;;;0,000
Ji-Paraná;RO;2016;4.634.305,00;1.000.000,00;;0,216
Machadinho D Oeste;RO;2016;1.999.489,11;341.954,51;;0,171
Ouro Preto do Oeste;RO;2016;642.000,00;850.000,00;;1,324
Pimenta Bueno;RO;2016;1.950.500,00;702.545,46;;0,360
Porto Velho;RO;2016;38.004.202,32;7.139.049,07;;0,188
Vilhena;RO;2016;6.883.421,77;3.330.037,03;;0,484
Nova Mamoré;RO;2016;744.002,16;;;0,000
Alvorada D Oeste;RO;2016;1.838.122,92;;;0,000
Alto Alegre dos Parecis;RO;2016;330.000,00;;;0,000
Cacaulândia;RO;2016;41.224,98;41.224,98;;1,000
Campo Novo de Rondônia;RO;2016;144.000,00;;;0,000
Cujubim;RO;2016;251.373,60;58.750,00;;0,234
Governador Jorge Teixeira;RO;2016;162.594,36;;;0,000
Itapuã do Oeste;RO;2016;119.747,20;;;0,000
Ministro Andreazza;RO;2016;400.800,00;390.591,00;;0,975
Monte Negro;RO;2016;323.448,00;11.644,00;;0,036
Theobroma;RO;2016;320.781,71;6.000,00;;0,019
Urupá;RO;2016;294.502,60;;;0,000
Vale do Anari;RO;2016;311.800,00;;;0,000
Amajari;RR;2016;125.627,79;;;0,000
Boa Vista;RR;2016;56.669.120,44;21.222.459,96;;0,374
Caracaraí;RR;2016;562.153,11;;;0,000
Rorainópolis;RR;2016;146.899,00;93.856,51;;0,639
São João da Baliza;RR;2016;791.000,00;;;0,000
Aceguá;RS;2016;395.950,72;;;0,000
Água Santa;RS;2016;249.729,80;2.966,00;;0,012
Agudo;RS;2016;1.064.000,00;;;0,000
Ajuricaba;RS;2016;602.000,00;18.000,00;;0,030
Alecrim;RS;2016;286.411,83;21.406,44;;0,075
Alegrete;RS;2016;4.200.000,00;3.158.838,35;;0,752
Alpestre;RS;2016;112.833,31;;;0,000
Alto Alegre;RS;2016;101.300,00;10.245,01;;0,101
Alto Feliz;RS;2016;351.436,38;0;;0,000
Alvorada;RS;2016;6.661.859,04;4.951.895,64;;0,743
Amaral Ferrador;RS;2016;317.682,04;24.568,12;;0,077
Ametista do Sul;RS;2016;182.484,00;;;0,000
Anta Gorda;RS;2016;171.962,76;34.330,77;;0,200
Antônio Prado;RS;2016;1.792.249,00;347.816,42;;0,194
Arambaré;RS;2016;389.568,99;;;0,000
Araricá;RS;2016;545.000,00;62.000,00;;0,114
Arroio do Meio;RS;2016;1.471.429,64;;;0,000
Arroio do Padre;RS;2016;69.580,50;1.724,00;;0,025
Arroio dos Ratos;RS;2016;755.801,84;9.164,90;;0,012
Arroio do Tigre;RS;2016;600.000,00;420.000,00;;0,700
Arvorezinha;RS;2016;485.306,76;262.774,09;;0,541
Áurea;RS;2016;164.533,90;62.004,64;;0,377
Balneário Pinhal;RS;2016;334.954,00;120.000,00;;0,358
Barão de Cotegipe;RS;2016;417.951,97;0;;0,000
Barracão;RS;2016;329.600,20;;;0,000
Barra do Quaraí;RS;2016;198.919,00;31.577,55;;0,159
Barra Funda;RS;2016;122.906,40;19.500,00;;0,159
Bento Gonçalves;RS;2016;13.155.532,19;17.953.314,43;;1,365
Boa Vista das Missões;RS;2016;84.618,00;;;0,000
Boa Vista do Buricá;RS;2016;400.126,57;56.784,96;;0,142
Boa Vista do Cadeado;RS;2016;145.620,04;;;0,000
Boa Vista do Incra;RS;2016;188.976,00;33.300,00;;0,176
Bom Jesus;RS;2016;928.348,43;;;0,000
Boqueirão do Leão;RS;2016;152.534,00;24.920,39;;0,163
Bossoroca;RS;2016;81.184,22;17.008,46;;0,210
Bozano;RS;2016;114.092,00;;;0,000
Braga;RS;2016;84.939,28;0;;0,000
Caçapava do Sul;RS;2016;1.833.677,72;;;0,000
Cacequi;RS;2016;671.536,69;79.917,85;;0,119
Cachoeira do Sul;RS;2016;3.662.725,92;2.625.607,15;;0,717
Cachoeirinha;RS;2016;9.679.200,00;5.530.000,00;;0,571
Cacique Doble;RS;2016;100.000,00;;;0,000
Caibaté;RS;2016;141.314,87;64.463,71;;0,456
Caiçara;RS;2016;244.335,91;27.634,32;;0,113
Camaquã;RS;2016;3.871.011,48;270.808,60;;0,070
Camargo;RS;2016;299.654,56;14.042,99;;0,047
Cambará do Sul;RS;2016;269.051,04;29.545,31;;0,110
Campestre da Serra;RS;2016;175.108,58;;;0,000
Campina das Missões;RS;2016;294.904,48;151.116,21;;0,512
Campinas do Sul;RS;2016;180.000,00;93.594,60;;0,520
Campo Bom;RS;2016;9.363.492,36;1.897.347,57;;0,203
Campo Novo;RS;2016;130.020,46;;;0,000
Candelária;RS;2016;1.510.284,52;;;0,000
Cândido Godói;RS;2016;227.020,13;108.664,30;;0,479
Canela;RS;2016;3.902.500,05;3.544.104,94;;0,908
Canguçu;RS;2016;473.595,00;;;0,000
Canoas;RS;2016;10.410.159,31;;;0,000
Canudos do Vale;RS;2016;7.590,15;6.350,00;;0,837
Capão Bonito do Sul;RS;2016;198.000,00;6.000,00;;0,030
Capão da Canoa;RS;2016;4.587.993,62;3.252.414,93;;0,709
Capão do Leão;RS;2016;1.299.021,89;;;0,000
Capela de Santana;RS;2016;567.668,70;46.370,01;;0,082
Capitão;RS;2016;145.584,00;13.500,00;;0,093
Carazinho;RS;2016;4.719.274,62;3.091.504,33;;0,655
Caraá;RS;2016;171.000,00;108.800,41;;0,636
Carlos Barbosa;RS;2016;3.021.456,96;;;0,000
Casca;RS;2016;865.590,00;357.820,00;;0,413
Caseiros;RS;2016;401.095,07;37.312,46;;0,093
Catuípe;RS;2016;543.864,80;166.989,68;;0,307
Caxias do Sul;RS;2016;46.015.918,50;46.875.995,73;;1,019
Cerro Branco;RS;2016;169.653,10;23.854,03;;0,141
Cerro Grande do Sul;RS;2016;366.134,57;75.600,55;;0,206
Cerro Largo;RS;2016;425.569,76;;;0,000
Chapada;RS;2016;686.169,27;312.790,00;;0,456
Charqueadas;RS;2016;1.752.428,66;;;0,000
Charrua;RS;2016;143.740,00;7.326,00;;0,051
Chiapetta;RS;2016;341.637,92;48.535,81;;0,142
Chuvisca;RS;2016;25.000,00;;;0,000
Cidreira;RS;2016;1.928.705,46;2.030.000,00;;1,053
Ciríaco;RS;2016;351.690,43;13.188,71;;0,038
Colinas;RS;2016;192.629,90;20.215,31;;0,105
Colorado;RS;2016;437.874,24;25.000,00;;0,057
Condor;RS;2016;368.933,26;;;0,000
Constantina;RS;2016;543.866,43;;;0,000
Coqueiro Baixo;RS;2016;107.628,00;3.600,00;;0,033
Coqueiros do Sul;RS;2016;245.500,00;;;0,000
Coronel Pilar;RS;2016;60.604,15;7.315,00;;0,121
Cotiporã;RS;2016;389.770,24;108.366,31;;0,278
Coxilha;RS;2016;204.178,00;;;0,000
Crissiumal;RS;2016;100.000,00;;;0,000
Cristal;RS;2016;572.146,05;66.211,79;;0,116
Cruz Alta;RS;2016;4.011.707,12;1.623.689,60;;0,405
Cruzaltense;RS;2016;218.816,17;8.128,00;;0,037
Cruzeiro do Sul;RS;2016;524.776,96;134.134,14;;0,256
Derrubadas;RS;2016;85.544,81;;;0,000
Dezesseis de Novembro;RS;2016;169.667,76;10.002,10;;0,059
Dilermando de Aguiar;RS;2016;140.157,12;21.537,00;;0,154
Dois Irmãos;RS;2016;2.439.467,47;606.065,06;;0,248
Dois Lajeados;RS;2016;217.021,27;26.986,87;;0,124
Dom Feliciano;RS;2016;646.807,00;0;;0,000
Dom Pedro de Alcântara;RS;2016;63.000,00;23.450,00;;0,372
Dona Francisca;RS;2016;117.385,80;;;0,000
Doutor Maurício Cardoso;RS;2016;376.093,49;255.777,06;;0,680
Doutor Ricardo;RS;2016;205.511,00;30.005,00;;0,146
Encantado;RS;2016;1.224.000,00;;;0,000
Encruzilhada do Sul;RS;2016;1.057.761,08;;;0,000
Engenho Velho;RS;2016;169.000,00;;;0,000
Entre-Ijuís;RS;2016;290.943,84;140.350,35;;0,482
Entre Rios do Sul;RS;2016;238.958,14;56.639,39;;0,237
Erebango;RS;2016;223.892,76;10.849,60;;0,048
Erechim;RS;2016;9.516.278,06;7.091.253,99;;0,745
Herval;RS;2016;602.101,03;69.820,54;;0,116
Erval Grande;RS;2016;202.500,00;15.000,00;;0,074
Erval Seco;RS;2016;259.913,45;62.041,61;;0,239
Esmeralda;RS;2016;299.369,22;285.641,22;;0,954
Esperança do Sul;RS;2016;56.482,56;16.098,85;;0,285
Espumoso;RS;2016;553.079,72;321.379,39;;0,581
Estação;RS;2016;300.000,00;25.000,00;;0,083
Estância Velha;RS;2016;564.000,00;800.818,00;;1,420
Esteio;RS;2016;4.632.197,00;2.606.893,00;;0,563
Estrela;RS;2016;3.470.500,82;1.006.487,15;;0,290
Estrela Velha;RS;2016;175.347,00;12.133,63;;0,069
Fagundes Varela;RS;2016;262.389,30;74.625,16;;0,284
