Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);.;DS_2019
Manhuaçu;MG;2017;7.239.763,19;;;0,000
Mantena;MG;2017;1.555.194,90;;;0,000
Maravilhas;MG;2017;444.320,00;8.160,00;;0,018
Mar de Espanha;MG;2017;641.100,00;208.567,28;;0,325
Maria da Fé;MG;2017;780.495,29;;;0,000
Mariana;MG;2017;11.136.928,48;759.131,91;;0,068
Marilac;MG;2017;397.988,00;32.631,68;;0,082
Mário Campos;MG;2017;1.443.449,73;70.819,55;;0,049
Maripá de Minas;MG;2017;278.882,17;3.972,68;;0,014
Marliéria;MG;2017;401.561,43;;;0,000
Marmelópolis;MG;2017;232.480,24;5.170,45;;0,022
Martinho Campos;MG;2017;156.427,00;;;0,000
Mata Verde;MG;2017;644.494,32;;;0,000
Materlândia;MG;2017;296.000,00;;;0,000
Mateus Leme;MG;2017;326.730,25;;;0,000
Matias Barbosa;MG;2017;1.735.991,46;;;0,000
Matias Cardoso;MG;2017;418.157,00;;;0,000
Matipó;MG;2017;191.227,75;;;0,000
Mato Verde;MG;2017;1.006.158,00;;;0,000
Matozinhos;MG;2017;1.283.719,04;269.830,00;;0,210
Medeiros;MG;2017;206.000,00;;;0,000
Medina;MG;2017;217.520,00;22.133,24;;0,102
Mercês;MG;2017;462.918,39;14.039,56;;0,030
Mesquita;MG;2017;540.000,00;;;0,000
Minduri;MG;2017;407.500,00;;;0,000
Mirabela;MG;2017;528.900,00;;;0,000
Moema;MG;2017;340.000,00;;;0,000
Monsenhor Paulo;MG;2017;376.707,89;84.315,00;;0,224
Montalvânia;MG;2017;872.928,34;1.189,00;;0,001
Monte Alegre de Minas;MG;2017;549.504,00;;;0,000
Monte Carmelo;MG;2017;4.075.935,23;0;;0,000
Monte Formoso;MG;2017;372.000,00;;;0,000
Monte Santo de Minas;MG;2017;789.428,60;176.561,40;;0,224
Montes Claros;MG;2017;17.358.873,54;3.747.156,67;;0,216
Montezuma;MG;2017;358.350,14;;;0,000
Munhoz;MG;2017;74.550,00;;;0,000
Muriaé;MG;2017;9.617.872,20;8.470.008,81;;0,881
Mutum;MG;2017;3.512.059,00;35.120,59;;0,010
Muzambinho;MG;2017;673.492,77;;;0,000
Nanuque;MG;2017;4.752.101,50;;;0,000
Naque;MG;2017;78.500,00;25.250,00;;0,322
Natércia;MG;2017;315.421,88;7.438,14;;0,024
Nazareno;MG;2017;495.400,00;33.619,18;;0,068
Nepomuceno;MG;2017;958.044,72;;;0,000
Nova Era;MG;2017;888.461,00;0;;0,000
Nova Lima;MG;2017;12.325.661,52;9.038.041,92;;0,733
Nova Módica;MG;2017;526.723,65;;;0,000
Nova Ponte;MG;2017;856.626,00;316.409,37;;0,369
Nova Serrana;MG;2017;3.144.394,43;359.290,83;;0,114
Novorizonte;MG;2017;295.926,89;;;0,000
Olaria;MG;2017;278.019,00;2.216,81;;0,008
Olhos-D ÁGUA;MG;2017;176.479,93;;;0,000
Olímpio Noronha;MG;2017;157.695,82;12.546,25;;0,080
Oliveira;MG;2017;869.035,87;;;0,000
Onça de Pitangui;MG;2017;190.746,88;5.403,52;;0,028
Ouro Branco;MG;2017;3.167.340,19;97.146,86;;0,031
Ouro Fino;MG;2017;455.020,00;;;0,000
Ouro Preto;MG;2017;8.276.662,80;3.109.651,16;;0,376
Ouro Verde de Minas;MG;2017;207.720,00;;;0,000
Padre Paraíso;MG;2017;704.052,00;;;0,000
Pains;MG;2017;741.602,55;46.602,50;;0,063
Pai Pedro;MG;2017;489.899,85;;;0,000
Palma;MG;2017;818.152,12;3.345,18;;0,004
Papagaios;MG;2017;1.147.708,87;57.261,30;;0,050
Paracatu;MG;2017;3.766.323,72;;;0,000
Pará de Minas;MG;2017;7.588.981,11;6.579.954,52;;0,867
Paraguaçu;MG;2017;830.937,55;;;0,000
Paraisópolis;MG;2017;560.288,18;352.000,00;;0,628
Paraopeba;MG;2017;1.107.323,19;50.000,00;;0,045
Passa Quatro;MG;2017;806.832,41;90.993,85;;0,113
Passa Tempo;MG;2017;433.761,08;148.209,20;;0,342
Passos;MG;2017;7.819.156,02;;;0,000
Patos de Minas;MG;2017;9.660.535,55;3.567.726,99;;0,369
Patrocínio;MG;2017;3.021.123,92;;;0,000
Patrocínio do Muriaé;MG;2017;581.411,01;;;0,000
Paulistas;MG;2017;198.000,00;;;0,000
Peçanha;MG;2017;366.064,76;19.398,20;;0,053
Pedra Azul;MG;2017;2.416.981,98;51.848,86;;0,021
Pedra Bonita;MG;2017;252.703,60;;;0,000
Pedra Dourada;MG;2017;177.603,92;;;0,000
Pedralva;MG;2017;534.930,16;120.001,32;;0,224
Pedras de Maria da Cruz;MG;2017;468.977,02;;;0,000
Pedrinópolis;MG;2017;865.131,00;;;0,000
Pedro Leopoldo;MG;2017;3.175.000,00;0;;0,000
Pequi;MG;2017;402.700,10;28.200,30;;0,070
Perdigão;MG;2017;1.030.490,83;;;0,000
Perdizes;MG;2017;759.584,52;;;0,000
Perdões;MG;2017;670.363,25;45.000,00;;0,067
Periquito;MG;2017;1.000.000,00;;;0,000
Pescador;MG;2017;478.800,00;;;0,000
Piedade do Rio Grande;MG;2017;266.612,95;;;0,000
Piedade dos Gerais;MG;2017;283.262,15;;;0,000
Pimenta;MG;2017;605.219,74;97.931,96;;0,162
Pingo-D ÁGUA;MG;2017;1.146.000,00;0;;0,000
Pintópolis;MG;2017;108.295,15;;;0,000
Piracema;MG;2017;228.754,44;30.000,00;;0,131
Pirajuba;MG;2017;935.054,57;;;0,000
Piranga;MG;2017;1.164.700,00;120.000,00;;0,103
Piranguçu;MG;2017;170.759,27;23.772,59;;0,139
Piranguinho;MG;2017;425.678,75;;;0,000
Pirapora;MG;2017;2.258.219,76;140.716,47;;0,062
Piraúba;MG;2017;803.273,94;;;0,000
Pitangui;MG;2017;1.394.700,32;;;0,000
Piumhi;MG;2017;1.634.700,57;1.004.122,07;;0,614
Planura;MG;2017;202.705,06;44.911,42;;0,222
Poço Fundo;MG;2017;576.283,00;;;0,000
Poços de Caldas;MG;2017;11.569.615,14;8.843.872,81;;0,764
Pocrane;MG;2017;210.199,88;25.022,18;;0,119
Pompéu;MG;2017;2.778.779,80;443.293,87;;0,160
Ponte Nova;MG;2017;5.819.000,00;2.255.184,11;;0,388
Ponto dos Volantes;MG;2017;798.954,60;;;0,000
Porteirinha;MG;2017;2.257.911,08;;;0,000
Poté;MG;2017;565.000,00;;;0,000
Pouso Alegre;MG;2017;6.875.546,62;5.442.434,69;;0,792
Prados;MG;2017;523.637,72;0;;0,000
Pratápolis;MG;2017;903.407,38;96.210,36;;0,106
Pratinha;MG;2017;33.696,00;;;0,000
Presidente Bernardes;MG;2017;285.000,00;30.000,00;;0,105
Presidente Kubitschek;MG;2017;46.558,00;;;0,000
Alto Jequitibá;MG;2017;500.315,19;24.397,98;;0,049
Prudente de Morais;MG;2017;981.853,07;;;0,000
Quartel Geral;MG;2017;60.000,00;15.000,00;;0,250
Queluzito;MG;2017;19.152,00;;;0,000
Raposos;MG;2017;449.770,11;98.063,89;;0,218
Raul Soares;MG;2017;1.374.418,00;10.000,00;;0,007
Resende Costa;MG;2017;114.000,00;;;0,000
Resplendor;MG;2017;934.222,34;;;0,000
Ressaquinha;MG;2017;60.000,00;20.000,00;;0,333
Riacho dos Machados;MG;2017;270.000,00;95.000,00;;0,352
Ribeirão das Neves;MG;2017;12.372.490,97;5.664.797,32;;0,458
Rio Acima;MG;2017;394.456,57;57.090,53;;0,145
Rio Casca;MG;2017;780.607,64;;;0,000
Rio Doce;MG;2017;351.869,85;8.403,62;;0,024
Rio do Prado;MG;2017;363.501,39;;;0,000
Rio Espera;MG;2017;93.000,00;;;0,000
Rio Manso;MG;2017;270.017,72;43.701,45;;0,162
Rio Novo;MG;2017;100.000,00;;;0,000
Rio Pardo de Minas;MG;2017;275.435,00;;;0,000
Rio Piracicaba;MG;2017;473.860,82;;;0,000
Rio Pomba;MG;2017;1.405.682,77;76.607,59;;0,054
Rio Vermelho;MG;2017;480.086,42;;;0,000
Rochedo de Minas;MG;2017;224.171,01;;;0,000
Rodeiro;MG;2017;788.325,31;89.129,17;;0,113
Rosário da Limeira;MG;2017;172.485,91;5.965,69;;0,035
Rubelita;MG;2017;288.480,00;;;0,000
Sabará;MG;2017;5.487.044,62;1.966.804,67;;0,358
Sabinópolis;MG;2017;1.044.761,04;;;0,000
Sacramento;MG;2017;1.694.000,00;132.695,69;;0,078
Salinas;MG;2017;1.478.125,97;180.136,43;;0,122
Santa Bárbara;MG;2017;760.300,00;;;0,000
Santa Cruz do Escalvado;MG;2017;611.000,00;4.935,00;;0,008
Santa Efigênia de Minas;MG;2017;551.148,84;;;0,000
Santa Juliana;MG;2017;1.022.432,80;85.900,80;;0,084
Santa Luzia;MG;2017;17.358.972,40;7.404.617,78;;0,427
Santa Maria de Itabira;MG;2017;752.757,03;;;0,000
Santa Maria do Salto;MG;2017;318.900,00;4.554,00;;0,014
Santana de Pirapama;MG;2017;330.276,00;;;0,000
Santana do Deserto;MG;2017;60.315,45;;;0,000
Santana do Garambéu;MG;2017;61.989,95;;;0,000
Santana do Jacaré;MG;2017;264.008,77;;;0,000
Santana do Manhuaçu;MG;2017;170.000,00;;;0,000
Santana do Paraíso;MG;2017;3.065.336,29;;;0,000
Santana dos Montes;MG;2017;200.000,00;;;0,000
Santa Rita de Jacutinga;MG;2017;350.100,00;28.300,00;;0,081
Santa Rita do Itueto;MG;2017;291.000,00;;;0,000
Santa Rita do Sapucaí;MG;2017;2.023.111,02;;;0,000
Santa Vitória;MG;2017;4.654.643,72;148.774,38;;0,032
Santo Antônio do Amparo;MG;2017;1.900.825,15;32.929,20;;0,017
Santo Antônio do Itambé;MG;2017;242.963,87;;;0,000
Santo Antônio do Monte;MG;2017;651.207,05;0;;0,000
Santo Antônio do Retiro;MG;2017;380.412,00;;;0,000
Santo Antônio do Rio Abaixo;MG;2017;146.039,00;763;;0,005
Santos Dumont;MG;2017;805.429,17;;;0,000
São Domingos do Prata;MG;2017;1.429.841,85;178.692,96;;0,125
São Félix de Minas;MG;2017;386.000,00;;;0,000
São Francisco;MG;2017;2.892.202,50;0;;0,000
São Francisco de Paula;MG;2017;187.833,81;;;0,000
São Francisco de Sales;MG;2017;355.516,00;;;0,000
São Francisco do Glória;MG;2017;299.244,72;17.950,23;;0,060
São Geraldo da Piedade;MG;2017;372.760,00;7.161,84;;0,019
São Geraldo do Baixio;MG;2017;356.400,00;;;0,000
São Gonçalo do Abaeté;MG;2017;475.488,60;;;0,000
São Gonçalo do Pará;MG;2017;285.795,51;153.889,84;;0,538
São Gonçalo do Rio Abaixo;MG;2017;2.241.585,12;;;0,000
São Gonçalo do Sapucaí;MG;2017;402.000,00;225.244,44;;0,560
São Gotardo;MG;2017;1.329.830,00;1.130.919,57;;0,850
São João Batista do Glória;MG;2017;657.711,64;106.639,82;;0,162
São João da Mata;MG;2017;191.260,48;7.559,58;;0,040
São João del Rei;MG;2017;4.270.200,00;922.356,57;;0,216
São João do Manteninha;MG;2017;809.568,00;;;0,000
São João do Oriente;MG;2017;76.538,69;25.444,00;;0,332
São João do Pacuí;MG;2017;314.444,00;;;0,000
São João do Paraíso;MG;2017;1.621.684,00;;;0,000
São João Nepomuceno;MG;2017;514.605,98;0;;0,000
São Joaquim de Bicas;MG;2017;2.268.129,00;;;0,000
São José da Safira;MG;2017;518.200,00;;;0,000
São José da Varginha;MG;2017;163.128,00;;;0,000
São José do Divino;MG;2017;670.031,76;;;0,000
São José do Goiabal;MG;2017;50.000,00;;;0,000
São José do Jacuri;MG;2017;91.652,01;;;0,000
São José do Mantimento;MG;2017;298.347,83;;;0,000
São Lourenço;MG;2017;6.200.983,79;4.471.195,40;;0,721
São Miguel do Anta;MG;2017;1.196.000,00;;;0,000
São Pedro da União;MG;2017;149.442,64;132.293,07;;0,885
São Romão;MG;2017;480.000,00;;;0,000
São Roque de Minas;MG;2017;282.766,00;111.354,95;;0,394
São Sebastião da Bela Vista;MG;2017;586.333,70;;;0,000
São Sebastião do Oeste;MG;2017;300.478,08;;;0,000
São Sebastião do Paraíso;MG;2017;2.630.360,00;;;0,000
São Sebastião do Rio Verde;MG;2017;106.840,00;;;0,000
São Tiago;MG;2017;1.435.652,90;60.861,66;;0,042
São Tomás de Aquino;MG;2017;439.958,00;;;0,000
São Thomé das Letras;MG;2017;358.932,20;;;0,000
São Vicente de Minas;MG;2017;736.455,79;23.652,47;;0,032
Sapucaí-Mirim;MG;2017;200.000,00;22.288,00;;0,111
Senador Amaral;MG;2017;128.477,03;39.174,85;;0,305
Senador Cortes;MG;2017;34.136,44;3.288,86;;0,096
Senador Firmino;MG;2017;223.024,77;;;0,000
Senador Modestino Gonçalves;MG;2017;60.000,00;;;0,000
Senhora de Oliveira;MG;2017;371.680,00;5.485,50;;0,015
Senhora dos Remédios;MG;2017;117.110,00;;;0,000
Sericita;MG;2017;459.865,05;;;0,000
Seritinga;MG;2017;227.301,20;3.504,09;;0,015
Serra do Salitre;MG;2017;531.225,07;;;0,000
Serrania;MG;2017;552.775,76;12.785,90;;0,023
Serranópolis de Minas;MG;2017;250.931,42;7.700,00;;0,031
Serro;MG;2017;821.025,39;43.456,00;;0,053
Sete Lagoas;MG;2017;11.078.917,89;3.780.466,03;;0,341
Silvianópolis;MG;2017;619.100,00;;;0,000
Simão Pereira;MG;2017;399.000,00;;;0,000
Simonésia;MG;2017;417.540,00;;;0,000
Sobrália;MG;2017;1.084.782,00;;;0,000
Soledade de Minas;MG;2017;292.842,00;37.129,86;;0,127
Taiobeiras;MG;2017;2.110.768,00;;;0,000
Taparuba;MG;2017;23.489,00;;;0,000
Tapira;MG;2017;302.520,44;;;0,000
Tarumirim;MG;2017;2.309.199,00;;;0,000
Teófilo Otoni;MG;2017;4.825.385,53;2.166.825,28;;0,449
Tiros;MG;2017;456.253,70;107.806,20;;0,236
Tocantins;MG;2017;830.040,00;;;0,000
Tocos do Moji;MG;2017;197.198,21;;;0,000
Tombos;MG;2017;544.036,98;47.475,11;;0,087
Três Corações;MG;2017;2.211.810,40;2.152.773,20;;0,973
Três Marias;MG;2017;1.163.732,88;39.785,27;;0,034
Três Pontas;MG;2017;2.334.040,56;;;0,000
Tumiritinga;MG;2017;705.049,14;;;0,000
Turmalina;MG;2017;1.086.090,87;3.093,01;;0,003
Turvolândia;MG;2017;227.900,00;190.000,00;;0,834
Ubá;MG;2017;11.322.491,90;348.657,46;;0,031
Ubaí;MG;2017;653.999,22;;;0,000
Uberaba;MG;2017;32.400.487,33;25.515.059,46;;0,787
Uberlândia;MG;2017;110.943.199,03;15.205.786,38;;0,137
Umburatiba;MG;2017;35.025,83;;;0,000
Unaí;MG;2017;4.256.101,09;1.644.756,48;;0,386
União de Minas;MG;2017;183.916,00;;;0,000
Urucânia;MG;2017;137.240,00;;;0,000
Vargem Grande do Rio Pardo;MG;2017;469.000,00;;;0,000
Varginha;MG;2017;;95.833,45;;#DIV/0!
Várzea da Palma;MG;2017;2.737.391,91;;;0,000
Varzelândia;MG;2017;1.004.000,00;;;0,000
Vazante;MG;2017;1.461.633,64;77.219,20;;0,053
Verdelândia;MG;2017;570.024,00;;;0,000
Veredinha;MG;2017;310.668,00;;;0,000
Veríssimo;MG;2017;856.961,51;;;0,000
Viçosa;MG;2017;4.523.837,51;6.323.154,10;;1,398
Virginópolis;MG;2017;529.019,43;42.012,68;;0,079
Visconde do Rio Branco;MG;2017;3.750.000,00;100.000,00;;0,027
Volta Grande;MG;2017;396.300,00;1.000,00;;0,003
Alcinópolis;MS;2017;1.303.338,25;;;0,000
Amambaí;MS;2017;3.827.340,00;;;0,000
Anaurilândia;MS;2017;610.866,00;;;0,000
Angélica;MS;2017;156.000,00;977,27;;0,006
Antônio João;MS;2017;447.000,00;;;0,000
Aparecida do Taboado;MS;2017;2.046.065,93;680.000,00;;0,332
Aquidauana;MS;2017;672.000,00;1.200.000,00;;1,786
Aral Moreira;MS;2017;1.312.970,65;;;0,000
Bataguassu;MS;2017;3.106.843,19;269.220,55;;0,087
Batayporã;MS;2017;374.923,56;;;0,000
Bodoquena;MS;2017;908.900,00;;;0,000
Bonito;MS;2017;1.027.920,00;600.000,00;;0,584
Brasilândia;MS;2017;842.687,56;147.906,36;;0,176
Caarapó;MS;2017;3.546.085,86;;;0,000
Campo Grande;MS;2017;78.974.205,45;10.418.410,64;;0,132
Caracol;MS;2017;49.206,33;;;0,000
Chapadão do Sul;MS;2017;4.079.308,68;590.840,16;;0,145
Corguinho;MS;2017;110.000,00;;;0,000
Corumbá;MS;2017;9.544.264,00;900.285,26;;0,094
Costa Rica;MS;2017;1.733.364,00;;;0,000
Douradina;MS;2017;225.000,00;;;0,000
Dourados;MS;2017;16.629.646,91;;;0,000
Eldorado;MS;2017;1.023.764,72;0;;0,000
Figueirão;MS;2017;559.000,00;;;0,000
Guia Lopes da Laguna;MS;2017;375.041,65;13.228,75;;0,035
Iguatemi;MS;2017;2.090.687,77;104.050,13;;0,050
Inocência;MS;2017;822.000,00;;;0,000
Itaporã;MS;2017;2.364.164,02;;;0,000
Itaquiraí;MS;2017;1.836.951,68;57.960,48;;0,032
Ivinhema;MS;2017;929.388,24;886.829,00;;0,954
Japorã;MS;2017;529.800,00;;;0,000
Jaraguari;MS;2017;84.330,00;;;0,000
Jardim;MS;2017;1.385.119,19;302.765,15;;0,219
Jateí;MS;2017;503.877,03;424,37;;0,001
Juti;MS;2017;203.420,00;;;0,000
Ladário;MS;2017;2.388.588,42;34.048,36;;0,014
Laguna Carapã;MS;2017;334.710,86;20.574,61;;0,061
Maracaju;MS;2017;1.617.565,32;1.788.436,29;;1,106
Naviraí;MS;2017;3.518.950,44;;;0,000
Nioaque;MS;2017;854.676,70;3.883,97;;0,005
Nova Alvorada do Sul;MS;2017;1.500.094,94;255.897,18;;0,171
Nova Andradina;MS;2017;1.385.000,00;;;0,000
Novo Horizonte do Sul;MS;2017;378.310,00;;;0,000
Paraíso das Águas;MS;2017;1.180.370,00;;;0,000
Paranaíba;MS;2017;1.036.960,00;;;0,000
Ponta Porã;MS;2017;5.196.377,00;1.376.492,34;;0,265
Ribas do Rio Pardo;MS;2017;1.571.062,57;;;0,000
Rio Brilhante;MS;2017;2.661.656,82;341.806,34;;0,128
Rio Negro;MS;2017;245.964,00;;;0,000
Rio Verde de Mato Grosso;MS;2017;746.000,00;;;0,000
Santa Rita do Pardo;MS;2017;252.000,00;15.000,00;;0,060
São Gabriel do Oeste;MS;2017;2.824.671,17;567.782,00;;0,201
Selvíria;MS;2017;409.884,45;;;0,000
Sidrolândia;MS;2017;1.474.020,39;1.106.869,44;;0,751
Sonora;MS;2017;1.280.100,00;;;0,000
Taquarussu;MS;2017;482.000,00;5.647,82;;0,012
Terenos;MS;2017;134.214,00;161.948,00;;1,207
Três Lagoas;MS;2017;20.644.639,41;;;0,000
Vicentina;MS;2017;62.000,00;;;0,000
Água Boa;MT;2017;1.038.737,04;;;0,000
Alta Floresta;MT;2017;4.125.000,00;1.078.836,00;;0,262
Alto Araguaia;MT;2017;4.523.071,00;452.132,49;;0,100
Alto Garças;MT;2017;907.080,00;;;0,000
Apiacás;MT;2017;135.987,88;137.981,29;;1,015
Araguaiana;MT;2017;320.008,19;;;0,000
Araguainha;MT;2017;259.160,00;;;0,000
Araputanga;MT;2017;165.600,00;;;0,000
Arenápolis;MT;2017;1.042.279,30;;;0,000
Aripuanã;MT;2017;498.176,35;;;0,000
Barão de Melgaço;MT;2017;393.840,00;;;0,000
Barra do Bugres;MT;2017;531.555,00;73.042,88;;0,137
Barra do Garças;MT;2017;3.635.640,00;;;0,000
Cáceres;MT;2017;3.806.812,82;3.442.044,56;;0,904
Campinápolis;MT;2017;959.600,00;42.924,04;;0,045
Campos de Júlio;MT;2017;968.109,19;107.851,69;;0,111
Canarana;MT;2017;1.046.693,16;;;0,000
Carlinda;MT;2017;75.090,00;0;;0,000
Cláudia;MT;2017;275.753,17;;;0,000
Colíder;MT;2017;2.434.297,54;;;0,000
Comodoro;MT;2017;408.025,48;;;0,000
Conquista D Oeste;MT;2017;183.146,67;;;0,000
Cuiabá;MT;2017;44.765.170,33;;;0,000
Diamantino;MT;2017;1.725.195,40;714.788,42;;0,414
Gaúcha do Norte;MT;2017;455.829,59;;;0,000
Indiavaí;MT;2017;130.600,00;;;0,000
Ipiranga do Norte;MT;2017;437.812,99;;;0,000
Itaúba;MT;2017;405.539,48;28.228,60;;0,070
Jaciara;MT;2017;1.103.824,48;324.002,84;;0,294
Jangada;MT;2017;305.203,00;;;0,000
Jauru;MT;2017;217.100,00;;;0,000
Juara;MT;2017;1.911.345,32;;;0,000
Juína;MT;2017;1.612.455,42;1.030.927,69;;0,639
Lucas do Rio Verde;MT;2017;6.946.190,20;1.339.932,45;;0,193
Vila Bela da Santíssima Trindade;MT;2017;648.000,00;;;0,000
Marcelândia;MT;2017;456.998,58;93.107,53;;0,204
Matupá;MT;2017;846.717,19;108.263,14;;0,128
Mirassol D Oeste;MT;2017;974.769,94;277.844,79;;0,285
Nobres;MT;2017;168.000,00;;;0,000
Nortelândia;MT;2017;202.670,25;;;0,000
Nossa Senhora do Livramento;MT;2017;317.926,80;104.922,14;;0,330
Nova Lacerda;MT;2017;246.862,48;;;0,000
Nova Santa Helena;MT;2017;194.608,86;6.585,00;;0,034
Nova Mutum;MT;2017;4.350.875,44;;;0,000
Nova Olímpia;MT;2017;259.738,12;;;0,000
Nova Ubiratã;MT;2017;279.242,80;62.153,00;;0,223
Nova Xavantina;MT;2017;1.273.130,97;;;0,000
Novo Horizonte do Norte;MT;2017;46.800,00;;;0,000
Novo São Joaquim;MT;2017;590.290,20;;;0,000
Paranaíta;MT;2017;395.825,00;;;0,000
Paranatinga;MT;2017;564.939,14;67.433,50;;0,119
Pedra Preta;MT;2017;3.013.170,04;;;0,000
Peixoto de Azevedo;MT;2017;270.375,00;90.630,00;;0,335
Pontal do Araguaia;MT;2017;442.629,24;;;0,000
Porto Esperidião;MT;2017;216.000,00;90.000,00;;0,417
Porto Estrela;MT;2017;194.500,00;;;0,000
Querência;MT;2017;480.000,00;;;0,000
São José dos Quatro Marcos;MT;2017;195.500,00;15.000,00;;0,077
Ribeirãozinho;MT;2017;315.712,36;;;0,000
Santa Carmem;MT;2017;469.400,00;26.751,92;;0,057
São José do Rio Claro;MT;2017;644.904,00;65.146,87;;0,101
Rondolândia;MT;2017;44.592,00;;;0,000
Rondonópolis;MT;2017;21.897.370,91;2.530.629,90;;0,116
Santa Cruz do Xingu;MT;2017;142.297,57;;;0,000
Santo Antônio do Leste;MT;2017;204.412,55;;;0,000
São Félix do Araguaia;MT;2017;97.000,00;;;0,000
Sapezal;MT;2017;1.795.936,50;439.836,00;;0,245
Sinop;MT;2017;6.454.980,00;;;0,000
Tangará da Serra;MT;2017;8.698.004,08;5.282.256,65;;0,607
Tapurah;MT;2017;929.228,88;;;0,000
Terra Nova do Norte;MT;2017;146.592,71;146.592,71;;1,000
Vera;MT;2017;1.366.064,67;233.228,38;;0,171
Nova Marilândia;MT;2017;481.512,00;;;0,000
Abaetetuba;PA;2017;2.232.794,40;;;0,000
Abel Figueiredo;PA;2017;100.000,00;;;0,000
Afuá;PA;2017;1.612.937,00;;;0,000
Altamira;PA;2017;6.553.531,05;349.232,55;;0,053
Augusto Corrêa;PA;2017;959.820,01;;;0,000
Aurora do Pará;PA;2017;1.420.000,00;;;0,000
Baião;PA;2017;1.932.233,73;;;0,000
Barcarena;PA;2017;17.945.609,00;;;0,000
Belém;PA;2017;81.354.509,41;50.201.836,09;;0,617
Bonito;PA;2017;252.000,00;;;0,000
Bragança;PA;2017;987.360,00;157.608,00;;0,160
Brasil Novo;PA;2017;318.551,45;5.448,98;;0,017
Brejo Grande do Araguaia;PA;2017;250.000,00;;;0,000
Breu Branco;PA;2017;4.283.486,33;;;0,000
Breves;PA;2017;2.108.397,08;;;0,000
Cachoeira do Piriá;PA;2017;110.000,00;;;0,000
Cametá;PA;2017;6.039.444,00;;;0,000
Canaã dos Carajás;PA;2017;2.752.800,00;;;0,000
Capanema;PA;2017;1.264.950,00;;;0,000
Concórdia do Pará;PA;2017;859.952,46;;;0,000
Dom Eliseu;PA;2017;3.686.683,59;;;0,000
Igarapé-Açu;PA;2017;623.688,00;;;0,000
Igarapé-Miri;PA;2017;630.000,00;;;0,000
Itupiranga;PA;2017;1.172.000,00;;;0,000
Jacareacanga;PA;2017;1.277.000,00;;;0,000
Jacundá;PA;2017;1.010.837,21;;;0,000
Juruti;PA;2017;230.000,00;;;0,000
Marabá;PA;2017;31.740.000,00;;;0,000
Marapanim;PA;2017;198.000,00;;;0,000
Marituba;PA;2017;3.211.164,00;;;0,000
Mojuí dos Campos;PA;2017;1.223.773,80;;;0,000
Monte Alegre;PA;2017;1.322.723,92;95.055,16;;0,072
Nova Ipixuna;PA;2017;1.400.000,00;;;0,000
Novo Repartimento;PA;2017;5.700.000,00;;;0,000
Óbidos;PA;2017;1.327.032,52;;;0,000
Oriximiná;PA;2017;5.919.863,66;40.860,92;;0,007
Paragominas;PA;2017;3.925.752,32;;;0,000
Parauapebas;PA;2017;30.897.053,60;;;0,000
Pau D Arco;PA;2017;214.858,00;;;0,000
Peixe-Boi;PA;2017;185.952,00;;;0,000
Piçarra;PA;2017;100.000,00;;;0,000
Rondon do Pará;PA;2017;944.460,00;;;0,000
Rurópolis;PA;2017;3.930.000,00;;;0,000
Salvaterra;PA;2017;4.893.663,60;;;0,000
Santa Bárbara do Pará;PA;2017;110.226,72;;;0,000
Santa Isabel do Pará;PA;2017;1.015.700,00;;;0,000
Santa Maria das Barreiras;PA;2017;1.200.000,00;;;0,000
Santarém;PA;2017;14.073.654,11;;;0,000
São Domingos do Araguaia;PA;2017;536.845,81;;;0,000
São Félix do Xingu;PA;2017;2.116.245,66;;;0,000
São Miguel do Guamá;PA;2017;4.800.000,00;;;0,000
São Sebastião da Boa Vista;PA;2017;589.254,82;;;0,000
Senador José Porfírio;PA;2017;456.300,00;;;0,000
Soure;PA;2017;1.202.040,00;4.625,00;;0,004
Tailândia;PA;2017;3.380.000,00;;;0,000
Terra Alta;PA;2017;455.000,00;25.000,00;;0,055
Tomé-Açu;PA;2017;1.883.198,00;;;0,000
Ulianópolis;PA;2017;773.000,00;;;0,000
Viseu;PA;2017;1.321.065,24;;;0,000
Vitória do Xingu;PA;2017;2.253.272,00;;;0,000
Xinguara;PA;2017;4.697.556,50;;;0,000
Água Branca;PB;2017;420.770,40;;;0,000
Aguiar;PB;2017;633.600,00;;;0,000
Alagoa Grande;PB;2017;1.450.000,00;;;0,000
Alagoinha;PB;2017;250.000,00;;;0,000
Alcantil;PB;2017;186.462,00;;;0,000
São João do Rio do Peixe;PB;2017;280.000,00;;;0,000
Aparecida;PB;2017;437.502,00;;;0,000
Araçagi;PB;2017;833.000,00;;;0,000
Arara;PB;2017;1.976.540,96;;;0,000
Araruna;PB;2017;685.878,00;;;0,000
Areia;PB;2017;323.832,42;;;0,000
Areia de Baraúnas;PB;2017;172.800,00;;;0,000
Aroeiras;PB;2017;170.775,10;;;0,000
Baraúna;PB;2017;197.894,40;;;0,000
Barra de Santana;PB;2017;237.557,00;;;0,000
Barra de Santa Rosa;PB;2017;199.696,00;;;0,000
Barra de São Miguel;PB;2017;367.200,00;;;0,000
Belém;PB;2017;359.312,00;;;0,000
Belém do Brejo do Cruz;PB;2017;250.000,00;;;0,000
Boa Ventura;PB;2017;250.000,00;;;0,000
Boa Vista;PB;2017;280.000,00;;;0,000
Bom Jesus;PB;2017;250.000,00;;;0,000
